PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
27703463,"Pectins, Endopolygalacturonases, and Bioenergy","Latarullo MB, Tavares EQ, Maldonado GP, Leite DC, Buckeridge MS.",Front Plant Sci. 2016 Sep 20;7:1401. doi: 10.3389/fpls.2016.01401. eCollection 2016.,Latarullo MB,Front Plant Sci,2016,2016/10/6,PMC5028389,,10.3389/fpls.2016.01401
26996033,Chemical Composition of the Essential Oil of Bupleurum fontanesii (Apiaceae) Growing Wild in Sicily and its Activity on Microorganisms Affecting Historical Art Crafts,"Casiglia S, Bruno M, Senatore F, Senatore F.",Nat Prod Commun. 2016 Jan;11(1):105-8.,Casiglia S,Nat Prod Commun,2016,2016/3/22,,,
26652465,DNA intercalation studies and antimicrobial activity of Ag@ZrO2 core-shell nanoparticles in vitro,"Dhanalekshmi KI, Meena KS.",Mater Sci Eng C Mater Biol Appl. 2016 Feb;59:1063-1068. doi: 10.1016/j.msec.2015.11.027. Epub 2015 Nov 10.,Dhanalekshmi KI,Mater Sci Eng C Mater Biol Appl,2016,2015/12/15,,,10.1016/j.msec.2015.11.027
28930138,Antifungal and Anticancer Potential of Argemone mexicana L,"More NV, Kharat AS.",Medicines (Basel). 2016 Nov 3;3(4):28. doi: 10.3390/medicines3040028.,More NV,Medicines (Basel),2016,2017/9/21,PMC5456236,,10.3390/medicines3040028
26748885,Aspergillus otitis in small animals--a retrospective study of 17 cases,"Goodale EC, Outerbridge CA, White SD.",Vet Dermatol. 2016 Feb;27(1):3-e2. doi: 10.1111/vde.12283. Epub 2015 Dec 21.,Goodale EC,Vet Dermatol,2016,2016/1/11,,,10.1111/vde.12283
26332985,Bioleaching of rare earth elements from monazite sand,"Brisson VL, Zhuang WQ, Alvarez-Cohen L.",Biotechnol Bioeng. 2016 Feb;113(2):339-48. doi: 10.1002/bit.25823. Epub 2015 Sep 9.,Brisson VL,Biotechnol Bioeng,2016,2015/9/3,,,10.1002/bit.25823
27881119,"Antibacterial and antifungal potentials of the solvents extracts from Eryngium caeruleum, Notholirion thomsonianum and Allium consanguineum","Sadiq A, Ahmad S, Ali R, Ahmad F, Ahmad S, Zeb A, Ayaz M, Ullah F, Siddique AN.",BMC Complement Altern Med. 2016 Nov 24;16(1):478. doi: 10.1186/s12906-016-1465-6.,Sadiq A,BMC Complement Altern Med,2016,2016/11/25,PMC5122145,,10.1186/s12906-016-1465-6
27147898,"Microbial Diversity in the Gut of Cashew Stem Girdler, Analeptes trifasciata Fabricius (Coleoptera: Cerambycidae), in Ibadan, Nigeria","Oyedokun AV, Adeniyi DO.",Int J Insect Sci. 2016 Apr 21;8:17-22. doi: 10.4137/IJIS.S31265. eCollection 2016.,Oyedokun AV,Int J Insect Sci,2016,2016/5/6,PMC4852521,,10.4137/IJIS.S31265
26921421,Generation and Characterization of Indoor Fungal Aerosols for Inhalation Studies,"Madsen AM, Larsen ST, Koponen IK, Kling KI, Barooni A, Karottki DG, Tendal K, Wolkoff P.",Appl Environ Microbiol. 2016 Apr 4;82(8):2479-93. doi: 10.1128/AEM.04063-15. Print 2016 Apr.,Madsen AM,Appl Environ Microbiol,2016,2016/2/28,PMC4959492,,10.1128/AEM.04063-15
26826838,"Antimicrobial profile of some novel keto esters: Synthesis, crystal structures and structure-activity relationship studies","Khan I, Saeed A, Arshad MI, White JM.",Pak J Pharm Sci. 2016 Jan;29(1):39-49.,Khan I,Pak J Pharm Sci,2016,2016/2/1,,,
27002915,Green synthesis of nanosilver particles by Aspergillus terreus HA1N and Penicillium expansum HA2N and its antifungal activity against mycotoxigenic fungi,"Ammar HA, El-Desouky TA.",J Appl Microbiol. 2016 Jul;121(1):89-100. doi: 10.1111/jam.13140.,Ammar HA,J Appl Microbiol,2016,2016/3/23,,,10.1111/jam.13140
27334778,Does Spore Count Matter in Fungal Allergy?: The Role of Allergenic Fungal Species,"Lin WR, Chen YH, Lee MF, Hsu LY, Tien CJ, Shih FM, Hsiao SC, Wang PH.",Allergy Asthma Immunol Res. 2016 Sep;8(5):404-11. doi: 10.4168/aair.2016.8.5.404.,Lin WR,Allergy Asthma Immunol Res,2016,2016/6/24,PMC4921694,,10.4168/aair.2016.8.5.404
28330212,"Paper wasp nest-mediated biosynthesis of silver nanoparticles for antimicrobial, catalytic, anticoagulant, and thrombolytic applications","Lateef A, Akande MA, Ojo SA, Folarin BI, Gueguim-Kana EB, Beukes LS.",3 Biotech. 2016 Dec;6(2):140. doi: 10.1007/s13205-016-0459-x. Epub 2016 Jun 22.,Lateef A,3 Biotech,2016,2017/3/24,PMC4917500,,10.1007/s13205-016-0459-x
27784936,"Antifungal, Anticancer and Aminopeptidase Inhibitory Potential of a Phenazine Compound Produced by Lactococcus BSN307","Varsha KK, Nishant G, Sneha SM, Shilpa G, Devendra L, Priya S, Nampoothiri KM.",Indian J Microbiol. 2016 Dec;56(4):411-416. doi: 10.1007/s12088-016-0597-1. Epub 2016 May 21.,Varsha KK,Indian J Microbiol,2016,2016/10/28,PMC5061690,,10.1007/s12088-016-0597-1
27664723,"Phytogenic synthesis of silver nanoparticles, optimization and evaluation of in vitro antifungal activity against human and plant pathogens","Balashanmugam P, Balakumaran MD, Murugan R, Dhanapal K, Kalaichelvan PT.",Microbiol Res. 2016 Nov;192:52-64. doi: 10.1016/j.micres.2016.06.004. Epub 2016 Jun 28.,Balashanmugam P,Microbiol Res,2016,2016/9/25,,,10.1016/j.micres.2016.06.004
26498813,Airborne microorganisms cultivable on naturally ventilated document repositories of the National Archive of Cuba,"Borrego S, Perdomo I.",Environ Sci Pollut Res Int. 2016 Feb;23(4):3747-57. doi: 10.1007/s11356-015-5585-1. Epub 2015 Oct 24.,Borrego S,Environ Sci Pollut Res Int,2016,2015/10/27,,,10.1007/s11356-015-5585-1
28352548,High cell density cultivation of six fungal strains efficient in azo dye bioremediation,"Abd El-Rahim WM, Mostafa EM, Moawad H.",Biotechnol Rep (Amst). 2016 Aug 31;12:1-5. doi: 10.1016/j.btre.2016.08.001. eCollection 2016 Dec.,Abd El-Rahim WM,Biotechnol Rep (Amst),2016,2017/3/30,PMC5361069,,10.1016/j.btre.2016.08.001
27562598,Acorus calamus Linn.: phytoconstituents and bactericidal property,Joshi RK.,World J Microbiol Biotechnol. 2016 Oct;32(10):164. doi: 10.1007/s11274-016-2124-2. Epub 2016 Aug 25.,Joshi RK,World J Microbiol Biotechnol,2016,2016/8/27,,,10.1007/s11274-016-2124-2
27400968,Antimicrobial potential of consolidation polymers loaded with biological copper nanoparticles,"Essa AM, Khallaf MK.",BMC Microbiol. 2016 Jul 11;16(1):144. doi: 10.1186/s12866-016-0766-8.,Essa AM,BMC Microbiol,2016,2016/7/13,PMC4940715,,10.1186/s12866-016-0766-8
26420047,Potential of Submergedly Cultivated Mycelia of Ganoderma spp. as Antioxidant and Antimicrobial Agents,"Ćilerdžić J, Stajic M, Vukojevic J.",Curr Pharm Biotechnol. 2016;17(3):275-82. doi: 10.2174/1389201016666150930115944.,Ćilerdžić J,Curr Pharm Biotechnol,2016,2015/10/1,,,10.2174/1389201016666150930115944
27790435,Mycological Profile of Sputum of HIV Positive Patients with Lower Respiratory Tract Infection and its Correlation with CD4+ T Lymphocyte Count,"Chandwani J, Vyas N, Hooja S, Sharma B, Maheshwari R.",J Clin Diagn Res. 2016 Sep;10(9):DC28-DC31. doi: 10.7860/JCDR/2016/21601.8585. Epub 2016 Sep 1.,Chandwani J,J Clin Diagn Res,2016,2016/10/30,PMC5071935,,10.7860/JCDR/2016/21601.8585
27768586,"The chemical composition, antimicrobial, and antioxidant activities of Pycnocycla spinosa and Pycnocyla flabellifolia essential oils","Mahboubi M, Mahdizadeh E, Heidary Tabar R.",Z Naturforsch C J Biosci. 2016 Nov 1;71(11-12):403-408. doi: 10.1515/znc-2016-0038.,Mahboubi M,Z Naturforsch C J Biosci,2016,2016/11/2,,,10.1515/znc-2016-0038
28920343,[Identification of dominant microbes from traditional Chinese medicine Pinelliae Rhizoma Fermentata],"Guo JJ, Su MS, Wang LY, Ren JX, Yang M, Xie XM.",Zhongguo Zhong Yao Za Zhi. 2016 Aug;41(16):3027-3031. doi: 10.4268/cjcmm20161614.,Guo JJ,Zhongguo Zhong Yao Za Zhi,2016,2017/9/19,,,10.4268/cjcmm20161614
27633295,Beeswax: A minireview of its antimicrobial activity and its application in medicine,"Fratini F, Cilia G, Turchi B, Felicioli A.",Asian Pac J Trop Med. 2016 Sep;9(9):839-843. doi: 10.1016/j.apjtm.2016.07.003. Epub 2016 Jul 26.,Fratini F,Asian Pac J Trop Med,2016,2016/9/17,,,10.1016/j.apjtm.2016.07.003
27287236,"Activity of a long-acting echinocandin, CD101, determined using CLSI and EUCAST reference methods, against Candida and Aspergillus spp., including echinocandin- and azole-resistant isolates","Pfaller MA, Messer SA, Rhomberg PR, Jones RN, Castanheira M.",J Antimicrob Chemother. 2016 Oct;71(10):2868-73. doi: 10.1093/jac/dkw214. Epub 2016 Jun 10.,Pfaller MA,J Antimicrob Chemother,2016,2016/6/12,PMC5031917,,10.1093/jac/dkw214
27931683,"In silico PASS analysis and determination of antimycobacterial, antifungal, and antioxidant efficacies of maslinic acid in an extract rich in pentacyclic triterpenoids","Jamkhande PG, Pathan SK, Wadher SJ.",Int J Mycobacteriol. 2016 Dec;5(4):417-425. doi: 10.1016/j.ijmyco.2016.06.020. Epub 2016 Jul 25.,Jamkhande PG,Int J Mycobacteriol,2016,2016/12/10,,,10.1016/j.ijmyco.2016.06.020
27917280,Antifungal activity of Zataria multiflora essential oil-loaded solid lipid nanoparticles in-vitro condition,"Nasseri M, Golmohammadzadeh S, Arouiee H, Jaafari MR, Neamati H.",Iran J Basic Med Sci. 2016 Nov;19(11):1231-1237.,Nasseri M,Iran J Basic Med Sci,2016,2016/12/6,PMC5126225,,
26992789,Towards complete hydrolysis of soy flour carbohydrates by enzyme mixtures for protein enrichment: A modeling approach,"Loman AA, Ju LK.",Enzyme Microb Technol. 2016 May;86:25-33. doi: 10.1016/j.enzmictec.2016.01.010. Epub 2016 Jan 22.,Loman AA,Enzyme Microb Technol,2016,2016/3/20,,,10.1016/j.enzmictec.2016.01.010
24081630,"Heavy metals content, phytochemical composition, antimicrobial and insecticidal evaluation of Elaeagnus angustifolia","Khan SU, Khan AU, Shah AU, Shah SM, Hussain S, Ayaz M, Ayaz S.",Toxicol Ind Health. 2016 Jan;32(1):154-61. doi: 10.1177/0748233713498459. Epub 2013 Sep 30.,Khan SU,Toxicol Ind Health,2016,2013/10/2,,,10.1177/0748233713498459
25697850,Effects of airborne Aspergillus on serum aflatoxin B1 and liver enzymes in workers handling wheat flour,"Saad-Hussein A, Taha MM, Fadl NN, Awad AH, Mahdy-Abdallah H, Moubarz G, Aziz H, El-Shamy KA.",Hum Exp Toxicol. 2016 Jan;35(1):3-9. doi: 10.1177/0960327115573596. Epub 2015 Feb 19.,Saad-Hussein A,Hum Exp Toxicol,2016,2015/2/21,,,10.1177/0960327115573596
26988842,Spatial and seasonal influences on culturable endophytic mycobiota associated with different tissues of Eugenia jambolana Lam. and their antibacterial activity against MDR strains,"Yadav M, Yadav A, Kumar S, Yadav JP.",BMC Microbiol. 2016 Mar 18;16:44. doi: 10.1186/s12866-016-0664-0.,Yadav M,BMC Microbiol,2016,2016/3/19,PMC4797120,,10.1186/s12866-016-0664-0
27260619,Microbial pathogens in source and treated waters from drinking water treatment plants in the United States and implications for human health,"King DN, Donohue MJ, Vesper SJ, Villegas EN, Ware MW, Vogel ME, Furlong EF, Kolpin DW, Glassmeyer ST, Pfaller S.",Sci Total Environ. 2016 Aug 15;562:987-995. doi: 10.1016/j.scitotenv.2016.03.214.,King DN,Sci Total Environ,2016,2016/6/5,,,10.1016/j.scitotenv.2016.03.214
28043539,"Invasive forms of Candida and Aspergillus in sputum samples of pulmonary tuberculosis patients attending the tuberculosis reference laboratory in Ghaemshahr, Northern Iran: An analysis of samples collected during the past 10years","Jabbari Amiri MR, Aghili SR, Shokohi T, Hedayati MT, Abastabar M, Aliyali M, Jabbari Amiri M, Hasanpour H.",Int J Mycobacteriol. 2016 Dec;5 Suppl 1:S179-S180. doi: 10.1016/j.ijmyco.2016.08.010. Epub 2016 Sep 20.,Jabbari Amiri MR,Int J Mycobacteriol,2016,2017/1/4,,,10.1016/j.ijmyco.2016.08.010
28375130,Short Communication: Pharmacognostic and Pharmacological evaluation of Ruellia tuberosa L,"Rehman R, Ibrar M, Hameed I, Hussain F.",Pak J Pharm Sci. 2016 Nov;29(6):2099-2102.,Rehman R,Pak J Pharm Sci,2016,2017/4/5,,,
25782532,Utilization of microbial community potential for removal of chlorpyrifos: a review,"Yadav M, Shukla AK, Srivastva N, Upadhyay SN, Dubey SK.",Crit Rev Biotechnol. 2016 Aug;36(4):727-42. doi: 10.3109/07388551.2015.1015958. Epub 2015 Mar 18.,Yadav M,Crit Rev Biotechnol,2016,2015/3/19,,,10.3109/07388551.2015.1015958
27109417,Facile synthesis of S-Ag nanocomposites and Ag2S short nanorods by the interaction of sulfur with AgNO3 in PEG400,"Zhang YL, Xie XY, Liang M, Xie SM, Chen JM, Zheng WJ.",Nanotechnology. 2016 Jun 3;27(22):225602. doi: 10.1088/0957-4484/27/22/225602. Epub 2016 Apr 25.,Zhang YL,Nanotechnology,2016,2016/4/26,,,10.1088/0957-4484/27/22/225602
27158232,Production of ginsenoside F1 using commercial enzyme Cellulase KN,"Wang Y, Choi KD, Yu H, Jin F, Im WT.",J Ginseng Res. 2016 Apr;40(2):121-6. doi: 10.1016/j.jgr.2015.06.003. Epub 2015 Jun 19.,Wang Y,J Ginseng Res,2016,2016/5/10,PMC4845047,,10.1016/j.jgr.2015.06.003
27087074,Antimicrobial potentials of different solvent extracted samples from Physalis ixocarpa,"Khan W, Bakht J, Shafi M.",Pak J Pharm Sci. 2016 Mar;29(2):467-75.,Khan W,Pak J Pharm Sci,2016,2016/4/19,,,
27005557,New conjugates of polyene macrolide amphotericin B with benzoxaboroles: synthesis and properties,"Tevyashova AN, Korolev AM, Trenin AS, Dezhenkova LG, Shtil AA, Polshakov VI, Savelyev OY, Olsufyeva EN.",J Antibiot (Tokyo). 2016 Jul;69(7):549-60. doi: 10.1038/ja.2016.34. Epub 2016 Mar 23.,Tevyashova AN,J Antibiot (Tokyo),2016,2016/3/24,,,10.1038/ja.2016.34
26695258,Development of nitrocellulose membrane filters impregnated with different biosynthesized silver nanoparticles applied to water purification,"Fernández JG, Almeida CA, Fernández-Baldo MA, Felici E, Raba J, Sanz MI.",Talanta. 2016;146:237-43. doi: 10.1016/j.talanta.2015.08.060. Epub 2015 Aug 28.,Fernández JG,Talanta,2016,2015/12/24,,,10.1016/j.talanta.2015.08.060
27999602,Anaphylaxis to supplemental oral lactase enzyme,"Voisin MR, Borici-Mazi R.",Allergy Asthma Clin Immunol. 2016 Dec 13;12:66. doi: 10.1186/s13223-016-0171-8. eCollection 2016.,Voisin MR,Allergy Asthma Clin Immunol,2016,2016/12/22,PMC5154143,,10.1186/s13223-016-0171-8
26742049,Evaluation of the Survivability of Microorganisms Deposited on Filtering Respiratory Protective Devices under Varying Conditions of Humidity,"Majchrzycka K, Okrasa M, Skóra J, Gutarowska B.",Int J Environ Res Public Health. 2016 Jan 4;13(1):98. doi: 10.3390/ijerph13010098.,Majchrzycka K,Int J Environ Res Public Health,2016,2016/1/8,PMC4730489,,10.3390/ijerph13010098
27589717,Synthesis and Biological Evaluation of N- Pyrazolyl Derivatives and Pyrazolopyrimidine Bearing a Biologically Active Sulfonamide Moiety as Potential Antimicrobial Agent,"Hafez HN, El-Gazzar AR.",Molecules. 2016 Aug 31;21(9):1156. doi: 10.3390/molecules21091156.,Hafez HN,Molecules,2016,2016/9/3,PMC6273005,,10.3390/molecules21091156
26539756,Isolation and identification of bioactive compounds from chloroform fraction of methanolic extract of Carissa opaca roots,"Ahmed D, Fatima K, Saeed R, Masih R.",Nat Prod Res. 2016 Sep;30(17):2012-6. doi: 10.1080/14786419.2015.1107058. Epub 2015 Nov 5.,Ahmed D,Nat Prod Res,2016,2015/11/6,,,10.1080/14786419.2015.1107058
27829814,"Quinoline based furanones and their nitrogen analogues: Docking, synthesis and biological evaluation","Khokra SL, Jyoti, Chetan, Kaushik P, Alam MM, Zaman MS, Ahmad A, Khan SA, Husain A.",Saudi Pharm J. 2016 Nov;24(6):705-717. doi: 10.1016/j.jsps.2015.05.002. Epub 2015 Jun 11.,Khokra SL,Saudi Pharm J,2016,2016/11/11,PMC5094435,,10.1016/j.jsps.2015.05.002
27142490,Action of three GH51 and one GH54 α-arabinofuranosidases on internally and terminally located arabinofuranosyl branches,"Koutaniemi S, Tenkanen M.",J Biotechnol. 2016 Jul 10;229:22-30. doi: 10.1016/j.jbiotec.2016.04.050. Epub 2016 Apr 30.,Koutaniemi S,J Biotechnol,2016,2016/5/5,,,10.1016/j.jbiotec.2016.04.050
28330211,Cellulase production using natural medium and its application on enzymatic hydrolysis of thermo chemically pretreated biomass,"Sharma S, Sharma V, Kuila A.",3 Biotech. 2016 Dec;6(2):139. doi: 10.1007/s13205-016-0465-z. Epub 2016 Jun 21.,Sharma S,3 Biotech,2016,2017/3/24,PMC4919950,,10.1007/s13205-016-0465-z
27441148,Isolation and identification of resveratrol-producing endophytes from wine grape Cabernet Sauvignon,"Liu Y, Nan L, Liu J, Yan H, Zhang D, Han X.",Springerplus. 2016 Jul 8;5(1):1029. doi: 10.1186/s40064-016-2571-0. eCollection 2016.,Liu Y,Springerplus,2016,2016/7/22,PMC4938804,,10.1186/s40064-016-2571-0
27067080,Structures of almond hydroxynitrile lyase isoenzyme 5 provide a rationale for the lack of oxidoreductase activity in flavin dependent HNLs,"Pavkov-Keller T, Bakhuis J, Steinkellner G, Jolink F, Keijmel E, Birner-Gruenberger R, Gruber K.",J Biotechnol. 2016 Oct 10;235:24-31. doi: 10.1016/j.jbiotec.2016.04.013. Epub 2016 Apr 8.,Pavkov-Keller T,J Biotechnol,2016,2016/4/13,,,10.1016/j.jbiotec.2016.04.013
27757104,Characterization of Linoleate 10-Hydratase of Lactobacillus plantarum and Novel Antifungal Metabolites,"Chen YY, Liang NY, Curtis JM, Gänzle MG.",Front Microbiol. 2016 Oct 4;7:1561. doi: 10.3389/fmicb.2016.01561. eCollection 2016.,Chen YY,Front Microbiol,2016,2016/10/21,PMC5047880,,10.3389/fmicb.2016.01561
27579011,Anti-inflammatory and antimicrobial activities of novel pyrazole analogues,"Surendra Kumar R, Arif IA, Ahamed A, Idhayadhulla A.",Saudi J Biol Sci. 2016 Sep;23(5):614-20. doi: 10.1016/j.sjbs.2015.07.005. Epub 2015 Jul 29.,Surendra Kumar R,Saudi J Biol Sci,2016,2016/9/1,PMC4992118,,10.1016/j.sjbs.2015.07.005
26213079,Cost-efficient entrapment of β-glucosidase in nanoscale latex and silicone polymeric thin films for use as stable biocatalysts,"Javed MR, Buthe A, Rashid MH, Wang P.",Food Chem. 2016 Jan 1;190:1078-1085. doi: 10.1016/j.foodchem.2015.06.040. Epub 2015 Jun 16.,Javed MR,Food Chem,2016,2015/7/28,,,10.1016/j.foodchem.2015.06.040
26826815,"Ethanolic extract of Nigella sativa protects Fe(II) induced lipid peroxidation in rat's brain, kidney and liver homogenates","Hassan W, Noreen H, Khalil S, Hussain A, Rehman S, Sajjad S, Rahman A, da Rocha JB.",Pak J Pharm Sci. 2016 Jan;29(1):231-7.,Hassan W,Pak J Pharm Sci,2016,2016/2/1,,,
27083843,S-protected thiolated hydroxyethyl cellulose (HEC): Novel mucoadhesive excipient with improved stability,"Leonaviciute G, Bonengel S, Mahmood A, Ahmad Idrees M, Bernkop-Schnürch A.",Carbohydr Polym. 2016 Jun 25;144:514-21. doi: 10.1016/j.carbpol.2016.02.075. Epub 2016 Mar 2.,Leonaviciute G,Carbohydr Polym,2016,2016/4/17,,,10.1016/j.carbpol.2016.02.075
27555872,"Microbial Content of ""Bowl Water"" Used for Communal Handwashing in Preschools within Accra Metropolis, Ghana","Tetteh-Quarcoo PB, Anim-Baidoo I, Attah SK, Abdul-Latif Baako B, Opintan JA, Minamor AA, Abdul-Rahman M, Ayeh-Kumi PF.",Int J Microbiol. 2016;2016:2617473. doi: 10.1155/2016/2617473. Epub 2016 Jul 31.,Tetteh-Quarcoo PB,Int J Microbiol,2016,2016/8/25,PMC4983376,,10.1155/2016/2617473
26821612,"Chemoenzymatic Route for the Synthesis of (S)-Moprolol, a Potential β-Blocker","Ghosh S, Bhaumik J, Banoth L, Banesh S, Banerjee UC.",Chirality. 2016 Apr;28(4):313-8. doi: 10.1002/chir.22574. Epub 2016 Jan 28.,Ghosh S,Chirality,2016,2016/1/30,,,10.1002/chir.22574
27236224,New insight into microbial diversity and functions in traditional Vietnamese alcoholic fermentation,"Thanh VN, Thuy NT, Chi NT, Hien DD, Ha BT, Luong DT, Ngoc PD, Ty PV.",Int J Food Microbiol. 2016 Sep 2;232:15-21. doi: 10.1016/j.ijfoodmicro.2016.05.024. Epub 2016 May 24.,Thanh VN,Int J Food Microbiol,2016,2016/5/30,,,10.1016/j.ijfoodmicro.2016.05.024
27484668,Fermentative production of high titer gluconic and xylonic acids from corn stover feedstock by Gluconobacter oxydans and techno-economic analysis,"Zhang H, Liu G, Zhang J, Bao J.",Bioresour Technol. 2016 Nov;219:123-131. doi: 10.1016/j.biortech.2016.07.068. Epub 2016 Jul 20.,Zhang H,Bioresour Technol,2016,2016/8/4,,,10.1016/j.biortech.2016.07.068
28536384,In Vitro Anti-Oxidant and Anti-Microbial Potentiality Investigation of Different Fractions of Caryota urens Leaves,"Azam S, Mahmud MK, Naquib MH, Hossain SM, Alam MN, Uddin MJ, Sajid I, Hossain MS, Karim MS, Hasan MA.",Biomedicines. 2016 Jul 27;4(3):17. doi: 10.3390/biomedicines4030017.,Azam S,Biomedicines,2016,2017/5/25,PMC5344256,,10.3390/biomedicines4030017
27780168,Specific Antibodies for the Detection of Alternaria Allergens and the Identification of Cross-Reactive Antigens in Other Fungi,"Twaroch TE, Curin M, Sterflinger K, Focke-Tejkl M, Swoboda I, Valenta R.",Int Arch Allergy Immunol. 2016;170(4):269-278. doi: 10.1159/000449415. Epub 2016 Oct 26.,Twaroch TE,Int Arch Allergy Immunol,2016,2016/10/26,PMC5321516,EMS71374,10.1159/000449415
27166541,In vitro screening of mucus and solvent extracts of Eisenia foetida against human bacterial and fungal pathogens,"Andleeb S, Ejaz M, Awan UA, Ali S, Kiyani A, Shafique I, Zafar A.",Pak J Pharm Sci. 2016 May;29(3):969-77.,Andleeb S,Pak J Pharm Sci,2016,2016/5/12,,,
